"ID","CHURN","AUTRE_ABONNEMENT","ANCIENNETE","CATEGORIE_OFFRE_M1","STATUT_RC_M1","STATUT_TRAFIC_M1","STATUT_FACT_M1","STATUT_TRAFIC_M2","STATUT_RC_M2","STATUT_FACT_M2","VOL_DATA_M1","MONTANT_FACT_HT_M1","VOL_DATA_M2","MONTANT_OM_HT_M2","MONTANT_FACT_HT_M2","VOL_TOT_DATA_KO_M1","VOL_TOT_VOIX_M1","CONSO_M1","VOL_TOT_DATA_KO_M2","VOL_TOT_VOIX_M2","CONSO_M2"
"31389046","0","1","7- 25Mois+","B2C","0","1","0","1","1","0","3422.4917992","0","2135.5587452","4132.2314049587","0","0","267.23333333333","1259","0","254.4","1386"
"72893141","0","1","1- 03Mois","B2C","0","1","0","1","1","0","2806.97039","0","9264.9127640212","0","0","4161841.0400391","239.35","0","2109973.4765625","123.58333333333","0"
"34101082","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","384378.95756573","0","409706.2186","24793.388429752","0","34061945.030273","673.65","21530","14263040.650391","461.25","17000"
"72816064","0","1","1- 03Mois","B2B","0","1","1","1","0","1","145.9426613","16864","79.66490027","0","16864","6986666.1464844","0","0","1988548.6220703","37.766666666667","3906.2"
"53464118","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","95419.18133","0","78529.776315","0","0","0","0","0","0","0","0"
"66978623","0","1","3- 09Mois","B2B","0","0","1","1","0","1","0","25424","17431.31377","0","25424","18076956.014648","965.43333333333","22187","18522227.696289","739.25","21482"
"45581351","0","1","7- 25Mois+","B2C","0","1","0","1","0","0","768098.182","0","699731.0315","0","0","10975955.095703","491.46666666667","9999.2","19030409.905273","568.05","18000"
"54381851","0","0","6- 24Mois","B2B","0","1","1","1","0","1","429017.05012929","25424","310370.55186","0","25424","0","25.75","2140","0","7.75","796"
"31111161","0","1","7- 25Mois+","B2C","1","1","0","1","1","0","155190.89303436","0","117507.56181068","0","0","674869.1640625","737.06666666667","13173","3328057.2363281","640.6","31315"
"49584038","1","1","7- 25Mois+","B2C","0","1","0","1","1","0","44983.3343338","0","346216.07490352","41322.314049587","0","668279.91894531","807","10449.25","3340828.3496094","730.73333333333","12133.6"
"46617483","1","0","7- 25Mois+","B2C","0","1","0","1","1","0","184990.85483288","0","33186.11233","0","0","0","9.85","1860","2136232.7988281","76.95","3891.04"
"33839186","0","0","7- 25Mois+","B2C","0","1","0","0","0","0","25040.3707008","0","0","0","0","1712991.3183594","91.15","3299.04","2921814.0605469","115.88333333333","5801.21"
"53418071","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","96896.53247916","0","91011.1598453","20661.157024793","0","19988595.669922","1196.4333333333","22754","11223765.413086","1112.7166666667","21905.79"
"58835627","0","0","5- 18Mois","B2C","0","1","0","1","1","0","195997.16320512","0","103812.33566","14049.586776859","0","20637961.612305","939.63333333333","19997.2","15479991.849609","1037.5833333333","18993"
"33660098","0","1","7- 25Mois+","B2C","1","1","0","1","1","0","235626.59059674","0","186485.28673266","0","0","4048589.8056641","845.86666666667","36724","1587418.0302734","886.28333333333","34449"
"49775169","0","0","7- 25Mois+","B2C","0","1","1","1","0","1","292676.7883078","12397","250656.6587318","0","12397","44328027.152344","498.26666666667","101870.8","18041343.897461","647.66666666667","117730.6"
"57307864","0","1","6- 24Mois","B2B","0","1","1","1","0","1","61088.603692615","14407","20220.06902","0","14407","14728245.976562","642.88333333333","11998","4561478.1923828","471.83333333333","10721"
"68919683","0","0","3- 09Mois","B2C","0","1","0","1","0","0","307978.72859073","0","294576.80010613","0","0","27788668.46875","387.15","17173.25","28663963.126953","1063.9666666667","14291.5"
"69605592","0","1","2- 06Mois","B2B","0","1","0","1","0","0","0","0","0","0","0","6451996.8955078","653.71666666667","8204","3262279.8408203","834.28333333333","8748"
"33722147","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","31373.89592","0","16530.607578","4132.2314049587","0","659190.59082031","280.85","5985.34","0","436.38333333333","5587.18"
"52276563","0","1","7- 25Mois+","B2B","0","1","1","1","0","1","143315.50717515","25424","159283.95964973","0","25424","0","0","1900","10813289.74707","185.06666666667","25448"
"32635900","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","274973.69531947","0","156614.88015427","4132.2314049587","0","0","0","0","0","8.8","1110"
"56576122","0","1","6- 24Mois","B2B","0","1","1","1","0","1","260950.8647","25424","215251.893","0","25424","31361193.712891","1878.05","20695.3","18505434.042969","1804.9666666667","15253"
"28231344","0","1","7- 25Mois+","B2C","0","0","0","0","0","0","0","0","0","0","0","192.1064453125","145.63333333333","28302","978199.77636719","509.68333333333","21536"
"72840956","0","0","1- 03Mois","B2C","1","1","0","1","1","0","238796.19837466","0","89416.7261","0","0","1421870.5927734","781.78333333333","5656.79","1216973.1015625","1135.1833333333","7050"
"55454868","0","0","6- 24Mois","B2B","0","0","0","0","0","0","0","0","0","0","0","12812471.557617","665.35","11684","10504229.826172","686.98333333333","13000"
"33902431","1","0","7- 25Mois+","B2C","0","1","0","0","0","0","0.96830175","0","0","0","0","9012447.1582031","1394.0333333333","17422.07","4506940.2949219","1929.8666666667","23038.04"
"47911308","0","1","7- 25Mois+","B2B","1","1","1","1","0","1","198065.73117288","14407","40609.362402206","0","14407","5005509.1855469","7.45","2899.5","3035407.7617188","0","0"
"42155722","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","22093.776669116","0","135230.0971125","0","0","10432422.666016","336.11666666667","10449.84","6062429.8046875","666.9","13433.84"
"49650372","0","0","7- 25Mois+","B2C","0","0","0","0","0","0","0","0","0","0","0","22513820.948242","2563.0833333333","16200","36836189.178711","2590.4833333333","13200"
"33904808","0","1","7- 25Mois+","B2C","0","1","0","1","1","0","86578.02828906","0","49577.249935","14049.586776859","0","11196484.160156","1171.5","12400","7409984.2714844","1000.65","11700.25"
"45065458","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","46814.425638386","0","369540.080369","0","0","19857267.134766","1473.8833333333","26115","17587705.119141","1247.15","24394.1"
"35357826","0","1","7- 25Mois+","B2C","0","1","0","1","1","0","195653.02588","0","83246.8875","0","0","0","0","0","0","0","100"
"50392028","0","1","7- 25Mois+","B2B","0","1","1","1","0","1","219468.20831815","25424","164871.02869206","0","25424","4437131.6962891","550.23333333333","11002","5177456.8242188","363.68333333333","20000"
"64211748","0","1","4- 12Mois","B2C","0","1","0","1","1","0","54132.0050923","0","48124.501300863","8264.4628099174","0","4894263.3847656","1388.6833333333","11649.75","11193789.072266","1846.2","13550"
"45890092","0","0","7- 25Mois+","B2C","0","0","0","0","0","0","0","0","0","0","0","3778.27734375","3168.2333333333","72500.5","0","3614.15","79135.75"
"55748105","0","1","6- 24Mois","B2C","1","1","0","1","1","0","7854.347387","0","7500.49645736","0","0","418596.90332031","255.33333333333","7127.52","0","314.71666666667","9626.66"
"47148009","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","443090.1667","0","413513.7676","0","0","0","0.35","36.75","0","4.1666666666667","515.75"
"72285426","0","0","1- 03Mois","B2B","0","1","1","1","0","1","594886.918","24793","442135.2575","0","24793","8864065.4892578","444.41666666667","30103","7806483.8730469","594.36666666667","10000"
"34378643","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","58947.664315","0","75027.20646","0","0","14846179.001953","1080.6333333333","10258","12565713.976562","1033.9166666667","10258"
"53368228","0","1","7- 25Mois+","B2C","0","1","0","1","0","0","1.87454131184","0","0.0064964294","0","0","9043990.3349609","1791.6","20622","7851798.6669922","1480.2166666667","22595"
"51791931","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","32.5662507","0","14552.40987683","0","0","1080506.1220703","197.78333333333","3524.5","335811.30273438","172.6","2598.25"
"62710756","0","1","5- 18Mois","B2C","0","0","1","0","0","1","0","12397","0","0","12397","7019620.9833984","814.08333333333","44427","7254552.5771484","873.16666666667","63202"
"54018245","0","0","6- 24Mois","B2C","1","1","0","0","0","0","395986.26163982","0","0","0","0","4944340.1132812","117.68333333333","5443","9365811.6748047","156.86666666667","8661.64"
"46619504","1","1","7- 25Mois+","B2C","0","1","0","1","1","0","243608.5170985","0","283234.0398","24793.388429752","0","22696697.660156","765.86666666667","24148.57","19761836.494141","903.93333333333","26437.68"
"32363168","0","0","7- 25Mois+","B2C","0","0","0","0","0","0","0","0","0","0","0","27874587.952148","1004.8166666667","25400","29042350.118164","668.88333333333","19350"
"71177519","0","0","2- 06Mois","B2C","0","1","0","1","0","0","9512.5593443529","0","1437.6891454796","0","0","2753495.3828125","0.36666666666667","1938.5","1897503.8027344","6.9166666666667","3062"
"50076232","0","1","7- 25Mois+","B2B","0","1","0","1","0","0","111.864446","0","124.8318504","0","0","139331.51269531","46.2","2999.25","0","93.333333333333","4230"
"72182826","0","0","1- 03Mois","B2C","0","1","0","1","1","0","21596.377824526","0","31206.40707078","8264.4628099174","0","0","0","83","0","11.133333333333","3016"
"71209860","0","0","2- 06Mois","B2C","0","1","0","1","0","0","6.38207248","0","6201.185171537","0","0","0","28.483333333333","150","266601.94238281","124.75","2200"
"56901631","0","1","6- 24Mois","B2C","0","0","0","0","0","0","0","0","0","0","0","0","22.316666666667","2261","457014.19140625","46.683333333333","2179.37"
"61763924","0","0","5- 18Mois","B2C","0","1","0","1","0","0","12584.83962314","0","8753.5963191","0","0","24730382.121094","3524.5","20199.17","8686979.6396484","1991.0333333333","15000"
"64192112","0","0","4- 12Mois","B2C","0","1","0","1","1","0","185599.02624602","0","200950.7896","0","0","0","49.616666666667","5552","0","123.55","6578.97"
"59310097","1","0","5- 18Mois","B2C","0","1","0","0","0","0","0.08970451","0","0","0","0","80449870.967773","395.56666666667","35556.84","83928997.819336","193.16666666667","26800"
"52397254","0","1","7- 25Mois+","B2C","0","1","0","1","1","0","243075.1647056","0","295080.81763","20661.157024793","0","25566193.938477","1032.45","124407.27","20318518.251953","1402.45","113480.01"
"46583981","1","1","7- 25Mois+","B2C","0","1","0","0","0","0","0.06687546","0","0","0","0","262378793.37207","3009.5833333333","31249","76693621.614258","3886.3","31126"
"28883953","0","0","7- 25Mois+","B2B","0","1","1","1","0","1","1665164.566","27119","1450514.95","0","27119","3699046.4599609","1067.2666666667","12018.56","1734831.71875","1334.6333333333","10717.77"
"72202980","0","0","1- 03Mois","B2C","0","1","0","1","1","0","4.12931821","0","15263.17132976","4132.2314049587","0","32250002.711914","730.45","25750","56143278.448242","644.8","36650.86"
"60584951","0","1","5- 18Mois","B2C","0","1","0","1","1","0","13470.27214113","0","31648.92577","8264.4628099174","0","43502548.917969","534.5","18500","25687776.402344","686.7","15700"
"72785077","1","0","1- 03Mois","B2C","0","1","0","1","1","0","3293.7161230048","0","41105.747850525","0","0","0","0","0","2987806.1494141","687.33333333333","8077.97"
"33489674","0","1","7- 25Mois+","B2C","0","1","0","1","1","0","36071.594309958","0","56718.45138","24793.388429752","0","17820137.507812","965.4","31044.75","22808451.867188","1632.9666666667","29197.57"
"58062954","1","0","5- 18Mois","B2C","0","1","0","0","0","0","24.3522012","0","0","0","0","20683746.265625","91.133333333333","11222.3","17139603.754883","138.23333333333","11934"
"34542941","0","1","7- 25Mois+","B2C","0","1","0","0","0","0","8283.2463511664","0","0","0","0","9567687.5410156","3742","40000","13070124.357422","2346.8833333333","32500.5"
"72784690","0","1","1- 03Mois","B2B","0","1","1","1","0","1","184.703808201","16864","107.80610446","0","32641","7587675.6689453","1420.55","12562.5","16069770.967773","1337.9333333333","26563.75"
"49367984","1","1","7- 25Mois+","B2C","0","1","0","0","0","0","0.07470322","0","0","0","0","5073588.9863281","904.21666666667","12151.17","8681252.7949219","795.26666666667","20000"
"68517748","0","0","3- 09Mois","B2C","0","1","0","0","0","0","98008.8032745","0","0","0","0","2618798.6679688","389.01666666667","5500","1856899.3662109","3.6","3727.06"
"33648581","1","0","7- 25Mois+","B2C","0","1","0","1","0","0","0","0","0.031845093","0","0","20216316.782227","770.7","15550","20390316.15625","390.81666666667","10507.14"
"53985013","0","0","6- 24Mois","B2B","0","1","1","1","0","1","168403.71594951","12712","146329.88264627","0","12712","7244529.9697266","1543.7166666667","16000","7568814.7832031","1179.85","8450"
"72650110","0","1","1- 03Mois","B2B","0","1","1","1","0","1","0.50370216","16864","14.052071705","0","16864","22506041.061523","671.46666666667","12028.75","7245972.2636719","812.05","6103"
"50619969","0","1","7- 25Mois+","B2C","0","1","0","1","0","0","0.3045768726","0","0.221800804","0","0","29524107.841797","1051.0166666667","41500","35416180.941406","1216.3166666667","30937"
"41393644","0","1","7- 25Mois+","B2C","1","1","0","1","1","0","410851.1269633","0","248027.24926689","0","0","26124411.546875","1021.7333333333","18207.41","13673685.963867","1111.9333333333","15585"
"59135028","0","1","5- 18Mois","B2C","0","1","0","1","1","0","63028.375084944","0","34682.02990152","16528.925619835","0","11674865.711914","314.58333333333","6532","9765933.5234375","372.1","17850.25"
"49197263","0","1","7- 25Mois+","B2B","0","1","1","1","0","1","13883.095277","14407","15527.657796","0","14407","29725567.24707","777.18333333333","20174","30923375.176758","991.8","51633.91"
"49197886","0","1","7- 25Mois+","B2B","0","1","1","1","0","1","99315.006465087","21186","103102.1649011","0","21186","29725567.24707","777.18333333333","20174","30923375.176758","991.8","51633.91"
"46283152","0","1","7- 25Mois+","B2B","0","1","1","1","0","1","126617.37388","21186","158442.21328","0","21186","29725567.24707","777.18333333333","20174","30923375.176758","991.8","51633.91"
"59609347","0","0","5- 18Mois","B2C","0","1","0","1","0","0","25908.183728","0","24151.524299506","0","0","12631309.697266","874.28333333333","13172","17760599.210938","548.48333333333","17283"
"53376633","0","1","7- 25Mois+","B2C","0","1","0","0","0","0","14289.9708","0","0","0","0","29518481.234375","387.31666666667","17326","30031478.884766","570.03333333333","23449"
"52924089","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","265955.61299684","0","204020.5668","0","0","38351962.018555","1389.3166666667","21500","25183695.637695","1810.25","19000"
"45569631","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","244263.29985202","0","256902.1253","0","0","1515118.6533203","327.71666666667","10140","1008268.3740234","246.9","3716.4"
"68981795","0","1","3- 09Mois","B2B","0","1","1","1","0","0","79481.62854","42372","69517.725055","0","0","49390205.524414","1112.8666666667","35032","40726887.614258","1588.7833333333","31186"
"69985313","0","0","2- 06Mois","B2C","1","1","0","1","0","0","486317.9097","0","387045.7057","0","0","12825265.993164","851.15","17499","10838872.602539","844.2","12000"
"54167307","0","0","6- 24Mois","B2C","0","1","0","1","0","0","31152.8024407","0","4246.8717395335","0","0","2523434.5019531","836.46666666667","5700.75","879071.8828125","912.51666666667","6699.5"
"47106785","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","525175.39582792","0","363413.44850357","24793.388429752","0","8345261.6542969","1246.3166666667","14865","8245191.2255859","2036.9666666667","23113"
"59938196","0","0","5- 18Mois","B2C","0","1","0","1","1","0","44276.660026406","0","24688.1747","8264.4628099174","0","36510309.188477","947.71666666667","18133","54783747.758789","979.91666666667","30290"
"34855003","0","1","7- 25Mois+","B2C","0","1","0","1","1","0","82.278052938","0","125.891205464","0","0","0","67.083333333333","7506","0","75.6","9188"
"32998279","0","0","7- 25Mois+","B2B","0","1","1","1","0","1","94270.90764649","15633","123656.48569833","0","15633","0","0","4938","0","0","206"
"72358849","1","1","1- 03Mois","B2C","0","1","0","1","0","1","33150.0538","0","108623.79037","0","14050","19264675.59082","549.28333333333","20849.25","22988621.202148","318.73333333333","9000"
"45077368","1","0","7- 25Mois+","B2C","0","1","0","0","0","0","0.0043945312","0","0","0","0","0","0","0","0","0","0"
"52264683","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","77.613986","0","108.10669793","0","0","61511304.026367","2281.4333333333","34050","65929922.452148","2866.5","41149.35"
"36685103","1","0","7- 25Mois+","B2C","0","1","0","1","0","0","0.0659103393","0","0.0532169345","0","0","0","0","0","0","3.2666666666667","2336"
"45129411","1","0","7- 25Mois+","B2C","0","1","0","0","0","0","0.00957489","0","0","0","0","12202377.567383","1678.25","20809.25","7096798.3496094","1664.9833333333","15950"
"50624353","0","1","7- 25Mois+","B2B","0","1","0","1","0","0","111.59117986","0","120.519419","0","0","14895106.083984","2029.9333333333","24236","17317393.668945","1847.8666666667","48622"
"53550709","1","0","7- 25Mois+","B2C","0","1","0","0","0","0","10990.493","0","0","0","0","7155109.6572266","736.35","9500","7202556.2099609","974.7","10250"
"51373968","0","0","7- 25Mois+","B2C","1","1","0","1","1","0","229829.69202929","0","135566.30182","0","0","0","0","0","0","0","0.09"
"63069018","0","1","5- 18Mois","B2C","0","0","0","0","0","0","0","0","0","0","0","0","82.95","1000","0","0","0"
"72208109","0","0","1- 03Mois","B2B","0","1","0","1","0","0","0.06787014","0","1.06568336","0","0","2349280.0224609","179.86666666667","5350","97660.310546875","88.866666666667","2578"
"33219037","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","1.360952356","0","80021.938935564","12396.694214876","0","3269266.8027344","0","1550","1149314.8789062","4.75","1238.75"
"31419213","0","0","7- 25Mois+","B2B","0","0","1","0","0","1","0","15633","0","0","15633","0","988.66666666667","25799.75","0","966.51666666667","52202.26"
"62430088","0","0","5- 18Mois","B2C","0","1","0","1","0","0","148.004277","0","292.1297644","0","0","17570352.089844","210.95","9000","8306108.1982422","304.98333333333","12000"
"72137862","0","1","1- 03Mois","B2C","0","0","0","1","0","0","0","0","0.1225414284","0","0","20320153.763672","791.43333333333","17899.75","7778830.2050781","635.33333333333","10649"
"69071804","0","1","2- 06Mois","B2B","0","1","1","1","0","1","148079.55917679","25424","135576.8177914","0","25424","13738696.896484","2293.3","22790","9604286.9833984","1933.4","21456"
"48038105","0","0","7- 25Mois+","B2C","0","0","0","0","0","0","0","0","0","0","0","6239225.8046875","259.8","9539.71","3513562.5771484","233.61666666667","12360.52"
"33901771","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","12444.464465","0","2581.7992021","8264.4628099174","0","2741783.6884766","500.36666666667","5450","7755268.1337891","383.48333333333","28608"
"53927737","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","448483.08761166","0","262022.3019","4132.2314049587","0","13706940.99707","490.2","10842","7141579.8789062","469.78333333333","11054"
"60858773","1","0","5- 18Mois","B2C","0","1","0","1","0","0","19196.364986446","0","17345.965013654","0","0","23037854.62793","586.08333333333","18463.04","21580535.751953","533.5","19188"
"32265424","1","0","7- 25Mois+","B2C","0","1","0","1","1","0","13.45061118","0","19.31136819","15702.479338843","0","1414454.3339844","84.35","11549","746887.7734375","118.43333333333","11639.04"
"62450550","0","1","5- 18Mois","B2B","0","1","1","1","0","1","3795.386908","14407","5794.583706","0","14407","0","8.1333333333333","5064","0","16.933333333333","7759"
"66911930","0","1","3- 09Mois","B2B","0","1","1","1","0","1","8455.910132","25424","12199.947115","0","25424","0","8.1333333333333","5064","0","16.933333333333","7759"
"56466698","1","1","6- 24Mois","B2B","0","1","0","0","0","0","3.25991634","0","0","0","0","40834622.558594","3315.3833333333","39249.25","21251312.550781","1908.1","23934.76"
"47460410","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","2.0788917475","0","1.713472369","0","0","18940038.130859","989.2","15435","9932096.5146484","1647.4333333333","8410"
"55247026","0","0","6- 24Mois","B2C","0","1","0","1","0","0","780.7753341","0","1632.9554754","0","0","3033909.6650391","105.36666666667","11794","2262610.0722656","115.91666666667","14037"
"61804525","0","1","5- 18Mois","B2B","0","1","1","1","0","1","51472.216384","25424","19734.557484","0","25424","20446006.417969","436.81666666667","10150","21232554.568359","415.66666666667","20960"
"72783841","0","1","1- 03Mois","B2B","0","1","1","1","0","1","1369.64834337","30860","1121.479651895","0","36699","511580.55957031","1247.8166666667","108814","20351.546875","580.26666666667","39305.55"
"69333955","0","0","2- 06Mois","B2C","0","1","0","1","0","0","69.8759165","0","16660.09015645","0","0","38949.0546875","179.8","11544","0","234.35","19316"
"33642540","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","262801.37317","0","200612.934","0","0","4844491.9609375","168.06666666667","3991.16","2592931.6777344","367.06666666667","3000"
"52950416","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","51499.32459","0","27075.657451","0","0","5753096.8085938","535.76666666667","22848","5313642.0585938","493.15","12150"
"45944448","0","1","7- 25Mois+","B2C","0","1","0","1","1","0","134944.18181788","0","117694.01649918","22314.049586777","0","1494767.5146484","3231.3666666667","63678.6","1040174.2626953","2477.2333333333","40318.4"
"71620413","0","0","2- 06Mois","B2B","0","1","0","1","1","0","29.72406869","0","2067.7484166276","413.22314049587","0","30615040.514648","1433.4166666667","12000","8773928.5380859","1690.6333333333","12000"
"33718774","0","1","7- 25Mois+","B2C","0","1","0","1","1","0","289009.49871626","0","172098.3697","24793.388429752","0","5961816.0546875","183.05","15443.75","1095984.3095703","186.08333333333","14344"
"49226405","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","323527.46029956","0","291142.71788842","0","0","2269045.4267578","2286.7666666667","50014","3253336.1904297","2869.2666666667","59997.3"
"42155398","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","202712.2508","0","184759.275","20661.157024793","0","6806299.1650391","290.51666666667","9415","11576392.694336","236.05","12269"
"32281684","0","1","7- 25Mois+","B2C","0","1","0","1","0","0","115.825446","0","120.6934247","0","0","0","138.01666666667","4794","0","231.4","15505"
"64240452","0","0","4- 12Mois","B2B","0","1","1","1","0","1","945.55180252","26687","802.0048295","0","18012","0","0","0","0","0","0"
"46018297","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","0.0064086914","0","0.77645683","0","0","0","0","0","0","0","0"
"64170822","0","0","4- 12Mois","B2C","0","0","0","1","0","0","0","0","0.010433197","0","0","0","0","0","0","0","0"
"31818499","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","3.2760639164","0","0.9986381483","0","0","0","0","0","0","0","0"
"48546276","0","0","7- 25Mois+","B2B","0","1","1","1","0","1","172621.54753692","25424","223229.15104908","0","25424","60115.68359375","11.883333333333","1290","0","6.9333333333333","894"
"29922957","0","0","7- 25Mois+","B2C","0","0","0","1","0","0","0","0","0.0283355715","0","0","34224908.118164","1388.15","27763","6677730.859375","1171.4666666667","11854.48"
"46653293","1","0","7- 25Mois+","B2C","0","1","0","1","0","0","0.343353272","0","18.921144617","0","0","50884278.370117","1060.7666666667","30600","49196834.783203","1088.2","28257"
"63738998","0","0","4- 12Mois","B2B","0","1","1","1","0","1","635.0120193","19501","566.0695762","0","19257","15186463.599609","186.01666666667","8551","5613057.3222656","241.35","7299"
"72786213","0","0","1- 03Mois","B2B","0","1","1","1","0","1","329.29387449","16864","171.483135012","0","32640","0","0","0","0","0","0"
"46702780","0","1","7- 25Mois+","B2C","1","1","0","0","0","0","72849.170485147","0","0","0","0","13252135.879883","868.1","8539","10816944.792969","1753.15","9331"
"62098474","0","1","5- 18Mois","B2C","1","1","0","1","1","0","184157.006402","0","198065.67014","0","0","6162384.0136719","598.48333333333","13835","2351402.2529297","193.08333333333","7283"
"56723664","0","0","6- 24Mois","B2C","1","1","0","1","1","0","176520.503323","0","208220.78214","0","0","8144447.6982422","883.01666666667","6000","15043183.485352","729.9","11500"
"51288893","0","1","7- 25Mois+","B2B","0","1","0","1","0","0","109.71777346","0","114.6332437","0","0","34322952.907227","1869.45","9026.54","33678599.623047","1731.7","45656"
"62757486","0","0","5- 18Mois","B2C","0","1","0","1","1","0","170076.9709","0","134872.1350053","24793.388429752","0","8366733.5839844","64.566666666667","6384.25","14486119.894531","58.683333333333","1550.25"
"44854489","0","1","7- 25Mois+","B2C","0","0","0","0","0","0","0","0","0","0","0","31968557.769531","1810.8","16800","21441751.678711","2514.45","35379.2"
"47082520","0","0","7- 25Mois+","B2C","0","0","0","0","0","0","0","0","0","0","0","39316.099609375","9.85","900","0","0","0"
"56583124","0","1","6- 24Mois","B2C","0","1","0","1","1","0","82.5939321","0","12701.907429228","8264.4628099174","0","7101660.8847656","967.93333333333","10100","7560970.5742188","840.28333333333","12150"
"72392675","0","1","1- 03Mois","B2C","0","1","0","1","0","0","0.0020427704","0","18865.336591926","0","0","9072.796875","17.833333333333","500","771121.62988281","56.1","1548.87"
"64323706","0","1","4- 12Mois","B2B","0","1","1","1","0","1","269723.4891","25424","227764.52205","0","25424","5628298.2763672","750.91666666667","7477","6013144.9003906","787.56666666667","7039"
"64396415","0","1","4- 12Mois","B2B","0","1","1","0","0","1","77171.703108453","25424","0","0","25424","5628298.2763672","750.91666666667","7477","6013144.9003906","787.56666666667","7039"
"51527507","0","1","7- 25Mois+","B2B","0","1","1","1","0","1","196700.93456074","21186","227033.92734318","0","21186","511938.17578125","27.75","4002","163732.62109375","17.766666666667","1500"
"72810265","0","1","1- 03Mois","B2C","0","0","0","0","1","0","0","0","0","0","0","11285865.666992","384.85","72453","27597779.1875","1128.8833333333","30412"
"71186988","1","0","2- 06Mois","B2C","0","1","0","1","0","1","16009.5584","0","51505.07442","0","20661","21383385.227539","860.5","16300","17771995.02832","906.55","13864"
"65234539","0","1","4- 12Mois","B2B","0","1","1","1","0","1","133442.39469179","25424","77100.156551052","0","25424","0","0","3300","0","0","0"
"62988375","0","0","5- 18Mois","B2B","0","1","1","1","0","1","184900.87240931","25424","108128.5790746","0","25424","13074621.227539","349.76666666667","9099.75","16472543.808594","611.65","8714.11"
"56417330","0","0","6- 24Mois","B2B","0","1","1","1","0","1","518257.123257","25424","374863.61660224","0","25424","13074621.227539","349.76666666667","9099.75","16472543.808594","611.65","8714.11"
"47719309","0","0","7- 25Mois+","B2B","0","1","1","1","0","1","99728.886491","15633","117614.5291","0","15633","0","766.26666666667","13896","0","1153.9333333333","9504"
"49638452","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","12114.606838","0","111262.02918909","24793.388429752","0","5305296.0693359","2088.5666666667","22982","1766819.4228516","1339.3833333333","91390.83"
"71869545","0","0","2- 06Mois","B2B","0","1","0","1","0","0","25.0824756","0","113.7096208","0","0","0","911.63333333333","5624.5","0","859.56666666667","3350"
"71184385","0","0","2- 06Mois","B2C","0","1","0","1","1","0","51807.924030118","0","74634.3633567","14049.586776859","0","7696447.6152344","693.51666666667","10008.75","7650517.8222656","921.91666666667","11000"
"31409563","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","417617.231473","0","370609.39891515","24793.388429752","0","14508355.183594","2659.8833333333","15008.2","20370089.130859","3234.9333333333","53135"
"33735316","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","78.83897297","0","51.8278027988","0","0","0","0","0","0","0","200"
"39997721","1","0","7- 25Mois+","B2C","0","1","0","0","0","0","0.4026909","0","0","0","0","8137054.2402344","791.61666666667","28964","5626471.0791016","838.88333333333","83328"
"39427681","1","0","7- 25Mois+","B2C","0","1","0","0","0","0","0.049791336","0","0","0","0","0","7.3","1197","0","38.033333333333","2026.97"
"64441509","1","1","4- 12Mois","B2B","0","1","0","0","0","0","1.041901587","0","0","0","0","19333045.868164","1116.5","20656","21525610.446289","979.35","35706"
"52957291","1","1","7- 25Mois+","B2C","0","1","0","1","0","0","5.9371376","0","147.5386181","0","0","22394918.250977","328.31666666667","19912.34","23868092.975586","692","10515"
"36684778","0","0","7- 25Mois+","B2C","1","1","0","1","1","0","497.3395087","0","381.3551231","0","0","0","0","0","0","0","0"
"69552713","0","1","2- 06Mois","B2B","0","0","1","1","0","1","0","10000","0.045560837","0","10000","1147562.6152344","960.98333333333","7900","241047.54003906","1021.5333333333","9984"
"69021565","0","1","3- 09Mois","B2B","0","1","1","0","0","1","0.47563744","10001","0","0","10000","1147562.6152344","960.98333333333","7900","241047.54003906","1021.5333333333","9984"
"69902243","0","1","2- 06Mois","B2B","0","1","1","0","0","1","0","10000","0","0","10000","1147562.6152344","960.98333333333","7900","241047.54003906","1021.5333333333","9984"
